CISP,AISP,ano,mcirc,ocorrencias,qtde
13,19,2022,3304557,pol_militares_mortos_serv,0
13,19,2022,3304557,posse_drogas,29
13,19,2022,3304557,recuperacao_veiculos,5
13,19,2022,3304557,roubo_apos_saque,1
13,19,2022,3304557,roubo_banco,0
13,19,2022,3304557,roubo_bicicleta,2
13,19,2022,3304557,roubo_carga,0
13,19,2022,3304557,roubo_celular,61
13,19,2022,3304557,roubo_comercio,18
13,19,2022,3304557,roubo_conducao_saque,1
13,19,2022,3304557,roubo_cx_eletronico,0
13,19,2022,3304557,roubo_em_coletivo,15
13,19,2022,3304557,roubo_residencia,3
13,19,2022,3304557,roubo_rua,208
13,19,2022,3304557,roubo_veiculo,6
13,19,2022,3304557,sequestro,0
13,19,2022,3304557,sequestro_relampago,0
13,19,2022,3304557,trafico_drogas,21
52,20,2019,3303500,aaapai,44
52,20,2019,3303500,ameaca,599
52,20,2019,3303500,apf,448
52,20,2019,3303500,apreensao_drogas,265
52,20,2019,3303500,apreensao_drogas_sem_autor,3
52,20,2019,3303500,cmba,27
52,20,2019,3303500,cmp,379
52,20,2019,3303500,cvli,20
52,20,2019,3303500,encontro_cadaver,1
52,20,2019,3303500,encontro_ossada,0
52,20,2019,3303500,estelionato,846
52,20,2019,3303500,estupro,45
52,20,2019,3303500,extorsao,20
52,20,2019,3303500,furto_bicicleta,40
52,20,2019,3303500,furto_celular,210
52,20,2019,3303500,furto_coletivo,78
52,20,2019,3303500,furto_transeunte,357
52,20,2019,3303500,furto_veiculos,398
52,20,2019,3303500,hom_culposo,23
52,20,2019,3303500,hom_doloso,18
52,20,2019,3303500,hom_por_interv_policial,8
52,20,2019,3303500,latrocinio,1
52,20,2019,3303500,lesao_corp_culposa,365
52,20,2019,3303500,lesao_corp_dolosa,594
52,20,2019,3303500,lesao_corp_morte,1
52,20,2019,3303500,letalidade_violenta,28
52,20,2019,3303500,pessoas_desaparecidas,50
52,20,2019,3303500,pol_civis_mortos_serv,0
52,20,2019,3303500,pol_militares_mortos_serv,0
52,20,2019,3303500,posse_drogas,235
52,20,2019,3303500,recuperacao_veiculos,352
52,20,2019,3303500,roubo_apos_saque,30
52,20,2019,3303500,roubo_banco,0
52,20,2019,3303500,roubo_bicicleta,2
52,20,2019,3303500,roubo_carga,48
52,20,2019,3303500,roubo_celular,559
52,20,2019,3303500,roubo_comercio,71
52,20,2019,3303500,roubo_conducao_saque,6
52,20,2019,3303500,roubo_cx_eletronico,1
52,20,2019,3303500,roubo_em_coletivo,291
52,20,2019,3303500,roubo_residencia,14
52,20,2019,3303500,roubo_rua,2186
52,20,2019,3303500,roubo_veiculo,707
52,20,2019,3303500,sequestro,0
52,20,2019,3303500,sequestro_relampago,3
52,20,2019,3303500,trafico_drogas,30
52,20,2020,3303500,aaapai,30
52,20,2020,3303500,ameaca,424
52,20,2020,3303500,apf,379
52,20,2020,3303500,apreensao_drogas,146
52,20,2020,3303500,apreensao_drogas_sem_autor,2
52,20,2020,3303500,cmba,6
52,20,2020,3303500,cmp,252
52,20,2020,3303500,cvli,16
52,20,2020,3303500,encontro_cadaver,0
52,20,2020,3303500,encontro_ossada,0
52,20,2020,3303500,estelionato,587
52,20,2020,3303500,estupro,47
52,20,2020,3303500,extorsao,14
52,20,2020,3303500,furto_bicicleta,13
52,20,2020,3303500,furto_celular,112
52,20,2020,3303500,furto_coletivo,23
52,20,2020,3303500,furto_transeunte,159
52,20,2020,3303500,furto_veiculos,188
52,20,2020,3303500,hom_culposo,15
52,20,2020,3303500,hom_doloso,15
52,20,2020,3303500,hom_por_interv_policial,10
52,20,2020,3303500,latrocinio,1
52,20,2020,3303500,lesao_corp_culposa,183
52,20,2020,3303500,lesao_corp_dolosa,538
52,20,2020,3303500,lesao_corp_morte,0
52,20,2020,3303500,letalidade_violenta,26
52,20,2020,3303500,pessoas_desaparecidas,38
52,20,2020,3303500,pol_civis_mortos_serv,0
52,20,2020,3303500,pol_militares_mortos_serv,0
52,20,2020,3303500,posse_drogas,121
52,20,2020,3303500,recuperacao_veiculos,132
52,20,2020,3303500,roubo_apos_saque,25
52,20,2020,3303500,roubo_banco,0
52,20,2020,3303500,roubo_bicicleta,2
52,20,2020,3303500,roubo_carga,33
52,20,2020,3303500,roubo_celular,330
52,20,2020,3303500,roubo_comercio,53
52,20,2020,3303500,roubo_conducao_saque,0
52,20,2020,3303500,roubo_cx_eletronico,1
52,20,2020,3303500,roubo_em_coletivo,191
52,20,2020,3303500,roubo_residencia,12
52,20,2020,3303500,roubo_rua,1283
52,20,2020,3303500,roubo_veiculo,448
52,20,2020,3303500,sequestro,0
52,20,2020,3303500,sequestro_relampago,0
52,20,2020,3303500,trafico_drogas,24
52,20,2021,3303500,aaapai,21
52,20,2021,3303500,ameaca,485
52,20,2021,3303500,apf,433
52,20,2021,3303500,apreensao_drogas,76
52,20,2021,3303500,apreensao_drogas_sem_autor,3
52,20,2021,3303500,cmba,3
52,20,2021,3303500,cmp,167
52,20,2021,3303500,cvli,30
52,20,2021,3303500,encontro_cadaver,0
52,20,2021,3303500,encontro_ossada,0
52,20,2021,3303500,estelionato,1063
52,20,2021,3303500,estupro,35
52,20,2021,3303500,extorsao,18
52,20,2021,3303500,furto_bicicleta,19
52,20,2021,3303500,furto_celular,206
52,20,2021,3303500,furto_coletivo,23
52,20,2021,3303500,furto_transeunte,205
52,20,2021,3303500,furto_veiculos,477
52,20,2021,3303500,hom_culposo,18
52,20,2021,3303500,hom_doloso,29
52,20,2021,3303500,hom_por_interv_policial,2
52,20,2021,3303500,latrocinio,1
52,20,2021,3303500,lesao_corp_culposa,283
52,20,2021,3303500,lesao_corp_dolosa,553
52,20,2021,3303500,lesao_corp_morte,0
52,20,2021,3303500,letalidade_violenta,32
52,20,2021,3303500,pessoas_desaparecidas,49
52,20,2021,3303500,pol_civis_mortos_serv,0
52,20,2021,3303500,pol_militares_mortos_serv,0
52,20,2021,3303500,posse_drogas,49
52,20,2021,3303500,recuperacao_veiculos,95
52,20,2021,3303500,roubo_apos_saque,19
52,20,2021,3303500,roubo_banco,0
52,20,2021,3303500,roubo_bicicleta,1
52,20,2021,3303500,roubo_carga,37
52,20,2021,3303500,roubo_celular,439
52,20,2021,3303500,roubo_comercio,66
52,20,2021,3303500,roubo_conducao_saque,0
52,20,2021,3303500,roubo_cx_eletronico,2
52,20,2021,3303500,roubo_em_coletivo,248
52,20,2021,3303500,roubo_residencia,9
52,20,2021,3303500,roubo_rua,1438
52,20,2021,3303500,roubo_veiculo,453
52,20,2021,3303500,sequestro,0
52,20,2021,3303500,sequestro_relampago,0
52,20,2021,3303500,trafico_drogas,24
52,20,2022,3303500,aaapai,10
52,20,2022,3303500,ameaca,316
52,20,2022,3303500,apf,266
52,20,2022,3303500,apreensao_drogas,18
52,20,2022,3303500,apreensao_drogas_sem_autor,0
52,20,2022,3303500,cmba,2
52,20,2022,3303500,cmp,78
52,20,2022,3303500,cvli,12
52,20,2022,3303500,encontro_cadaver,1
52,20,2022,3303500,encontro_ossada,0
52,20,2022,3303500,estelionato,1054
52,20,2022,3303500,estupro,37
52,20,2022,3303500,extorsao,13
52,20,2022,3303500,furto_bicicleta,24
52,20,2022,3303500,furto_celular,220
52,20,2022,3303500,furto_coletivo,38
52,20,2022,3303500,furto_transeunte,149
52,20,2022,3303500,furto_veiculos,311
52,20,2022,3303500,hom_culposo,9
52,20,2022,3303500,hom_doloso,11
52,20,2022,3303500,hom_por_interv_policial,1
52,20,2022,3303500,latrocinio,0
52,20,2022,3303500,lesao_corp_culposa,147
52,20,2022,3303500,lesao_corp_dolosa,362
52,20,2022,3303500,lesao_corp_morte,1
52,20,2022,3303500,letalidade_violenta,13
52,20,2022,3303500,pessoas_desaparecidas,41
52,20,2022,3303500,pol_civis_mortos_serv,0
52,20,2022,3303500,pol_militares_mortos_serv,0
52,20,2022,3303500,posse_drogas,12
52,20,2022,3303500,recuperacao_veiculos,61
52,20,2022,3303500,roubo_apos_saque,13
52,20,2022,3303500,roubo_banco,0
52,20,2022,3303500,roubo_bicicleta,0
52,20,2022,3303500,roubo_carga,17
52,20,2022,3303500,roubo_celular,293
52,20,2022,3303500,roubo_comercio,35
52,20,2022,3303500,roubo_conducao_saque,1
52,20,2022,3303500,roubo_cx_eletronico,1
52,20,2022,3303500,roubo_em_coletivo,76
52,20,2022,3303500,roubo_residencia,4
52,20,2022,3303500,roubo_rua,706
52,20,2022,3303500,roubo_veiculo,237
52,20,2022,3303500,sequestro,0
52,20,2022,3303500,sequestro_relampago,0
52,20,2022,3303500,trafico_drogas,6
53,20,2019,3302858,aaapai,47
53,20,2019,3302858,ameaca,621
53,20,2019,3302858,apf,344
53,20,2019,3302858,apreensao_drogas,150
53,20,2019,3302858,apreensao_drogas_sem_autor,7
53,20,2019,3302858,cmba,17
53,20,2019,3302858,cmp,89
53,20,2019,3302858,cvli,36
53,20,2019,3302858,encontro_cadaver,0
53,20,2019,3302858,encontro_ossada,0
53,20,2019,3302858,estelionato,255
53,20,2019,3302858,estupro,48
53,20,2019,3302858,extorsao,13
53,20,2019,3302858,furto_bicicleta,17
53,20,2019,3302858,furto_celular,64
53,20,2019,3302858,furto_coletivo,34
53,20,2019,3302858,furto_transeunte,84
53,20,2019,3302858,furto_veiculos,231
53,20,2019,3302858,hom_culposo,14
53,20,2019,3302858,hom_doloso,35
53,20,2019,3302858,hom_por_interv_policial,16
53,20,2019,3302858,latrocinio,1
53,20,2019,3302858,lesao_corp_culposa,276
53,20,2019,3302858,lesao_corp_dolosa,789
53,20,2019,3302858,lesao_corp_morte,0
53,20,2019,3302858,letalidade_violenta,52
53,20,2019,3302858,pessoas_desaparecidas,55
53,20,2019,3302858,pol_civis_mortos_serv,0
53,20,2019,3302858,pol_militares_mortos_serv,0
53,20,2019,3302858,posse_drogas,5
53,20,2019,3302858,recuperacao_veiculos,290
53,20,2019,3302858,roubo_apos_saque,10
53,20,2019,3302858,roubo_banco,2
53,20,2019,3302858,roubo_bicicleta,0
53,20,2019,3302858,roubo_carga,72
53,20,2019,3302858,roubo_celular,407
53,20,2019,3302858,roubo_comercio,49
53,20,2019,3302858,roubo_conducao_saque,1
53,20,2019,3302858,roubo_cx_eletronico,0
53,20,2019,3302858,roubo_em_coletivo,260
53,20,2019,3302858,roubo_residencia,6
53,20,2019,3302858,roubo_rua,2120
53,20,2019,3302858,roubo_veiculo,504
53,20,2019,3302858,sequestro,0
53,20,2019,3302858,sequestro_relampago,0
53,20,2019,3302858,trafico_drogas,140
53,20,2020,3302858,aaapai,37
53,20,2020,3302858,ameaca,483
53,20,2020,3302858,apf,268
53,20,2020,3302858,apreensao_drogas,94
53,20,2020,3302858,apreensao_drogas_sem_autor,6
53,20,2020,3302858,cmba,6
53,20,2020,3302858,cmp,50
53,20,2020,3302858,cvli,34
53,20,2020,3302858,encontro_cadaver,2
53,20,2020,3302858,encontro_ossada,0
53,20,2020,3302858,estelionato,333
53,20,2020,3302858,estupro,39
53,20,2020,3302858,extorsao,7
53,20,2020,3302858,furto_bicicleta,6
53,20,2020,3302858,furto_celular,68
53,20,2020,3302858,furto_coletivo,20
53,20,2020,3302858,furto_transeunte,72
53,20,2020,3302858,furto_veiculos,146
53,20,2020,3302858,hom_culposo,6
53,20,2020,3302858,hom_doloso,34
53,20,2020,3302858,hom_por_interv_policial,29
53,20,2020,3302858,latrocinio,0
53,20,2020,3302858,lesao_corp_culposa,188
53,20,2020,3302858,lesao_corp_dolosa,682
53,20,2020,3302858,lesao_corp_morte,0
53,20,2020,3302858,letalidade_violenta,63
53,20,2020,3302858,pessoas_desaparecidas,52
53,20,2020,3302858,pol_civis_mortos_serv,0
53,20,2020,3302858,pol_militares_mortos_serv,1
53,20,2020,3302858,posse_drogas,5
53,20,2020,3302858,recuperacao_veiculos,152
53,20,2020,3302858,roubo_apos_saque,8
53,20,2020,3302858,roubo_banco,0
53,20,2020,3302858,roubo_bicicleta,0
53,20,2020,3302858,roubo_carga,74
53,20,2020,3302858,roubo_celular,390
53,20,2020,3302858,roubo_comercio,48
53,20,2020,3302858,roubo_conducao_saque,0
53,20,2020,3302858,roubo_cx_eletronico,0
53,20,2020,3302858,roubo_em_coletivo,184
53,20,2020,3302858,roubo_residencia,6
53,20,2020,3302858,roubo_rua,1440
53,20,2020,3302858,roubo_veiculo,322
53,20,2020,3302858,sequestro,0
53,20,2020,3302858,sequestro_relampago,0
53,20,2020,3302858,trafico_drogas,85
53,20,2021,3302858,aaapai,20
53,20,2021,3302858,ameaca,475
53,20,2021,3302858,apf,285
53,20,2021,3302858,apreensao_drogas,89
53,20,2021,3302858,apreensao_drogas_sem_autor,13
53,20,2021,3302858,cmba,3
53,20,2021,3302858,cmp,61
53,20,2021,3302858,cvli,43
53,20,2021,3302858,encontro_cadaver,2
53,20,2021,3302858,encontro_ossada,0
53,20,2021,3302858,estelionato,422
53,20,2021,3302858,estupro,62
53,20,2021,3302858,extorsao,4
53,20,2021,3302858,furto_bicicleta,11
53,20,2021,3302858,furto_celular,64
53,20,2021,3302858,furto_coletivo,15
53,20,2021,3302858,furto_transeunte,54
53,20,2021,3302858,furto_veiculos,177
53,20,2021,3302858,hom_culposo,10
53,20,2021,3302858,hom_doloso,43
53,20,2021,3302858,hom_por_interv_policial,28
53,20,2021,3302858,latrocinio,0
53,20,2021,3302858,lesao_corp_culposa,186
53,20,2021,3302858,lesao_corp_dolosa,631
53,20,2021,3302858,lesao_corp_morte,0
53,20,2021,3302858,letalidade_violenta,71
53,20,2021,3302858,pessoas_desaparecidas,69
53,20,2021,3302858,pol_civis_mortos_serv,0
53,20,2021,3302858,pol_militares_mortos_serv,0
53,20,2021,3302858,posse_drogas,3
53,20,2021,3302858,recuperacao_veiculos,106
53,20,2021,3302858,roubo_apos_saque,12
53,20,2021,3302858,roubo_banco,0
53,20,2021,3302858,roubo_bicicleta,3
53,20,2021,3302858,roubo_carga,46
53,20,2021,3302858,roubo_celular,267
53,20,2021,3302858,roubo_comercio,20
53,20,2021,3302858,roubo_conducao_saque,1
53,20,2021,3302858,roubo_cx_eletronico,0
53,20,2021,3302858,roubo_em_coletivo,253
53,20,2021,3302858,roubo_residencia,5
53,20,2021,3302858,roubo_rua,1249
53,20,2021,3302858,roubo_veiculo,248
53,20,2021,3302858,sequestro,0
53,20,2021,3302858,sequestro_relampago,0
53,20,2021,3302858,trafico_drogas,73
53,20,2022,3302858,aaapai,13
53,20,2022,3302858,ameaca,320
53,20,2022,3302858,apf,164
53,20,2022,3302858,apreensao_drogas,83
53,20,2022,3302858,apreensao_drogas_sem_autor,8
53,20,2022,3302858,cmba,1
53,20,2022,3302858,cmp,38
53,20,2022,3302858,cvli,12
53,20,2022,3302858,encontro_cadaver,2
53,20,2022,3302858,encontro_ossada,0
53,20,2022,3302858,estelionato,457
53,20,2022,3302858,estupro,35
53,20,2022,3302858,extorsao,11
53,20,2022,3302858,furto_bicicleta,6
53,20,2022,3302858,furto_celular,33
53,20,2022,3302858,furto_coletivo,15
53,20,2022,3302858,furto_transeunte,33
53,20,2022,3302858,furto_veiculos,156
53,20,2022,3302858,hom_culposo,10
53,20,2022,3302858,hom_doloso,12
53,20,2022,3302858,hom_por_interv_policial,14
53,20,2022,3302858,latrocinio,0
53,20,2022,3302858,lesao_corp_culposa,106
53,20,2022,3302858,lesao_corp_dolosa,375
53,20,2022,3302858,lesao_corp_morte,0
53,20,2022,3302858,letalidade_violenta,26
53,20,2022,3302858,pessoas_desaparecidas,53
53,20,2022,3302858,pol_civis_mortos_serv,0
53,20,2022,3302858,pol_militares_mortos_serv,0
53,20,2022,3302858,posse_drogas,2
53,20,2022,3302858,recuperacao_veiculos,54
53,20,2022,3302858,roubo_apos_saque,1
53,20,2022,3302858,roubo_banco,0
53,20,2022,3302858,roubo_bicicleta,0
53,20,2022,3302858,roubo_carga,18
53,20,2022,3302858,roubo_celular,178
53,20,2022,3302858,roubo_comercio,11
53,20,2022,3302858,roubo_conducao_saque,0
53,20,2022,3302858,roubo_cx_eletronico,0
53,20,2022,3302858,roubo_em_coletivo,108
53,20,2022,3302858,roubo_residencia,5
53,20,2022,3302858,roubo_rua,585
53,20,2022,3302858,roubo_veiculo,116
53,20,2022,3302858,sequestro,0
53,20,2022,3302858,sequestro_relampago,0
53,20,2022,3302858,trafico_drogas,73
56,20,2019,3303500,aaapai,111
56,20,2019,3303500,ameaca,1007
56,20,2019,3303500,apf,537
56,20,2019,3303500,apreensao_drogas,192
56,20,2019,3303500,apreensao_drogas_sem_autor,5
56,20,2019,3303500,cmba,18
56,20,2019,3303500,cmp,83
56,20,2019,3303500,cvli,113
56,20,2019,3303500,encontro_cadaver,0
56,20,2019,3303500,encontro_ossada,0
56,20,2019,3303500,estelionato,325
56,20,2019,3303500,estupro,134
56,20,2019,3303500,extorsao,12
56,20,2019,3303500,furto_bicicleta,14
56,20,2019,3303500,furto_celular,65
56,20,2019,3303500,furto_coletivo,34
56,20,2019,3303500,furto_transeunte,53
56,20,2019,3303500,furto_veiculos,222
56,20,2019,3303500,hom_culposo,22
56,20,2019,3303500,hom_doloso,107
56,20,2019,3303500,hom_por_interv_policial,46
56,20,2019,3303500,latrocinio,6
56,20,2019,3303500,lesao_corp_culposa,336
56,20,2019,3303500,lesao_corp_dolosa,1170
56,20,2019,3303500,lesao_corp_morte,0
56,20,2019,3303500,letalidade_violenta,159
56,20,2019,3303500,pessoas_desaparecidas,105
56,20,2019,3303500,pol_civis_mortos_serv,0
56,20,2019,3303500,pol_militares_mortos_serv,0
56,20,2019,3303500,posse_drogas,20
56,20,2019,3303500,recuperacao_veiculos,387
56,20,2019,3303500,roubo_apos_saque,8
56,20,2019,3303500,roubo_banco,0
56,20,2019,3303500,roubo_bicicleta,6
56,20,2019,3303500,roubo_carga,122
56,20,2019,3303500,roubo_celular,598
56,20,2019,3303500,roubo_comercio,66
56,20,2019,3303500,roubo_conducao_saque,2
56,20,2019,3303500,roubo_cx_eletronico,0
56,20,2019,3303500,roubo_em_coletivo,250
56,20,2019,3303500,roubo_residencia,35
56,20,2019,3303500,roubo_rua,2195
56,20,2019,3303500,roubo_veiculo,697
56,20,2019,3303500,sequestro,0
56,20,2019,3303500,sequestro_relampago,0
56,20,2019,3303500,trafico_drogas,168
56,20,2020,3303500,aaapai,26
56,20,2020,3303500,ameaca,781
56,20,2020,3303500,apf,275
56,20,2020,3303500,apreensao_drogas,76
56,20,2020,3303500,apreensao_drogas_sem_autor,2
56,20,2020,3303500,cmba,2
56,20,2020,3303500,cmp,82
56,20,2020,3303500,cvli,76
56,20,2020,3303500,encontro_cadaver,4
56,20,2020,3303500,encontro_ossada,0
56,20,2020,3303500,estelionato,358
56,20,2020,3303500,estupro,131
56,20,2020,3303500,extorsao,8
56,20,2020,3303500,furto_bicicleta,3
56,20,2020,3303500,furto_celular,46
56,20,2020,3303500,furto_coletivo,3
56,20,2020,3303500,furto_transeunte,29
56,20,2020,3303500,furto_veiculos,196
56,20,2020,3303500,hom_culposo,22
56,20,2020,3303500,hom_doloso,74
56,20,2020,3303500,hom_por_interv_policial,29
56,20,2020,3303500,latrocinio,1
56,20,2020,3303500,lesao_corp_culposa,233
56,20,2020,3303500,lesao_corp_dolosa,954
56,20,2020,3303500,lesao_corp_morte,1
56,20,2020,3303500,letalidade_violenta,105
56,20,2020,3303500,pessoas_desaparecidas,66
56,20,2020,3303500,pol_civis_mortos_serv,0
56,20,2020,3303500,pol_militares_mortos_serv,0
56,20,2020,3303500,posse_drogas,43
56,20,2020,3303500,recuperacao_veiculos,157
56,20,2020,3303500,roubo_apos_saque,11
56,20,2020,3303500,roubo_banco,0
56,20,2020,3303500,roubo_bicicleta,0
56,20,2020,3303500,roubo_carga,68
56,20,2020,3303500,roubo_celular,350
56,20,2020,3303500,roubo_comercio,52
56,20,2020,3303500,roubo_conducao_saque,2
56,20,2020,3303500,roubo_cx_eletronico,1
56,20,2020,3303500,roubo_em_coletivo,155
56,20,2020,3303500,roubo_residencia,30
56,20,2020,3303500,roubo_rua,1286
56,20,2020,3303500,roubo_veiculo,425
56,20,2020,3303500,sequestro,0
56,20,2020,3303500,sequestro_relampago,3
56,20,2020,3303500,trafico_drogas,34
56,20,2021,3303500,aaapai,30
56,20,2021,3303500,ameaca,979
56,20,2021,3303500,apf,289
56,20,2021,3303500,apreensao_drogas,87
56,20,2021,3303500,apreensao_drogas_sem_autor,3
56,20,2021,3303500,cmba,1
56,20,2021,3303500,cmp,82
56,20,2021,3303500,cvli,63
56,20,2021,3303500,encontro_cadaver,4
56,20,2021,3303500,encontro_ossada,0
56,20,2021,3303500,estelionato,505
56,20,2021,3303500,estupro,113
56,20,2021,3303500,extorsao,20
56,20,2021,3303500,furto_bicicleta,4
56,20,2021,3303500,furto_celular,63
56,20,2021,3303500,furto_coletivo,15
56,20,2021,3303500,furto_transeunte,31
56,20,2021,3303500,furto_veiculos,221
56,20,2021,3303500,hom_culposo,34
56,20,2021,3303500,hom_doloso,60
56,20,2021,3303500,hom_por_interv_policial,13
56,20,2021,3303500,latrocinio,3
56,20,2021,3303500,lesao_corp_culposa,240
56,20,2021,3303500,lesao_corp_dolosa,1153
56,20,2021,3303500,lesao_corp_morte,0
56,20,2021,3303500,letalidade_violenta,76
56,20,2021,3303500,pessoas_desaparecidas,86
56,20,2021,3303500,pol_civis_mortos_serv,0
56,20,2021,3303500,pol_militares_mortos_serv,0
56,20,2021,3303500,posse_drogas,40
56,20,2021,3303500,recuperacao_veiculos,132
56,20,2021,3303500,roubo_apos_saque,13
56,20,2021,3303500,roubo_banco,0
56,20,2021,3303500,roubo_bicicleta,4
56,20,2021,3303500,roubo_carga,73
56,20,2021,3303500,roubo_celular,380
56,20,2021,3303500,roubo_comercio,65
56,20,2021,3303500,roubo_conducao_saque,1
56,20,2021,3303500,roubo_cx_eletronico,5
56,20,2021,3303500,roubo_em_coletivo,126
56,20,2021,3303500,roubo_residencia,60
56,20,2021,3303500,roubo_rua,1267
56,20,2021,3303500,roubo_veiculo,350
56,20,2021,3303500,sequestro,0
56,20,2021,3303500,sequestro_relampago,2
56,20,2021,3303500,trafico_drogas,44
56,20,2022,3303500,aaapai,21
56,20,2022,3303500,ameaca,676
56,20,2022,3303500,apf,219
56,20,2022,3303500,apreensao_drogas,49
56,20,2022,3303500,apreensao_drogas_sem_autor,1
56,20,2022,3303500,cmba,2
56,20,2022,3303500,cmp,52
56,20,2022,3303500,cvli,62
56,20,2022,3303500,encontro_cadaver,3
56,20,2022,3303500,encontro_ossada,2
56,20,2022,3303500,estelionato,543
56,20,2022,3303500,estupro,82
56,20,2022,3303500,extorsao,18
56,20,2022,3303500,furto_bicicleta,5
56,20,2022,3303500,furto_celular,41
56,20,2022,3303500,furto_coletivo,15
56,20,2022,3303500,furto_transeunte,10
56,20,2022,3303500,furto_veiculos,179
56,20,2022,3303500,hom_culposo,15
56,20,2022,3303500,hom_doloso,61
56,20,2022,3303500,hom_por_interv_policial,11
56,20,2022,3303500,latrocinio,1
56,20,2022,3303500,lesao_corp_culposa,137
56,20,2022,3303500,lesao_corp_dolosa,747
56,20,2022,3303500,lesao_corp_morte,0
56,20,2022,3303500,letalidade_violenta,73
56,20,2022,3303500,pessoas_desaparecidas,64
56,20,2022,3303500,pol_civis_mortos_serv,0
56,20,2022,3303500,pol_militares_mortos_serv,0
56,20,2022,3303500,posse_drogas,3
56,20,2022,3303500,recuperacao_veiculos,98
56,20,2022,3303500,roubo_apos_saque,3
56,20,2022,3303500,roubo_banco,0
56,20,2022,3303500,roubo_bicicleta,0
56,20,2022,3303500,roubo_carga,24
56,20,2022,3303500,roubo_celular,182
56,20,2022,3303500,roubo_comercio,24
56,20,2022,3303500,roubo_conducao_saque,0
56,20,2022,3303500,roubo_cx_eletronico,0
56,20,2022,3303500,roubo_em_coletivo,39
56,20,2022,3303500,roubo_residencia,27
56,20,2022,3303500,roubo_rua,575
56,20,2022,3303500,roubo_veiculo,164
56,20,2022,3303500,sequestro,0
56,20,2022,3303500,sequestro_relampago,0
56,20,2022,3303500,trafico_drogas,45
57,20,2019,3303203,aaapai,26
57,20,2019,3303203,ameaca,630
57,20,2019,3303203,apf,235
57,20,2019,3303203,apreensao_drogas,50
57,20,2019,3303203,apreensao_drogas_sem_autor,0
57,20,2019,3303203,cmba,8
57,20,2019,3303203,cmp,89
57,20,2019,3303203,cvli,33
57,20,2019,3303203,encontro_cadaver,1
57,20,2019,3303203,encontro_ossada,0
57,20,2019,3303203,estelionato,431
57,20,2019,3303203,estupro,40
57,20,2019,3303203,extorsao,14
57,20,2019,3303203,furto_bicicleta,21
57,20,2019,3303203,furto_celular,129
57,20,2019,3303203,furto_coletivo,20
57,20,2019,3303203,furto_transeunte,141
57,20,2019,3303203,furto_veiculos,150
57,20,2019,3303203,hom_culposo,10
57,20,2019,3303203,hom_doloso,30
57,20,2019,3303203,hom_por_interv_policial,2
57,20,2019,3303203,latrocinio,3
57,20,2019,3303203,lesao_corp_culposa,193
57,20,2019,3303203,lesao_corp_dolosa,720
57,20,2019,3303203,lesao_corp_morte,0
57,20,2019,3303203,letalidade_violenta,35
57,20,2019,3303203,pessoas_desaparecidas,49
57,20,2019,3303203,pol_civis_mortos_serv,0
57,20,2019,3303203,pol_militares_mortos_serv,0
57,20,2019,3303203,posse_drogas,10
57,20,2019,3303203,recuperacao_veiculos,210
57,20,2019,3303203,roubo_apos_saque,14
57,20,2019,3303203,roubo_banco,0
57,20,2019,3303203,roubo_bicicleta,0
57,20,2019,3303203,roubo_carga,54
57,20,2019,3303203,roubo_celular,561
57,20,2019,3303203,roubo_comercio,66
57,20,2019,3303203,roubo_conducao_saque,1
57,20,2019,3303203,roubo_cx_eletronico,0
57,20,2019,3303203,roubo_em_coletivo,85
57,20,2019,3303203,roubo_residencia,7
57,20,2019,3303203,roubo_rua,2096
57,20,2019,3303203,roubo_veiculo,731
57,20,2019,3303203,sequestro,0
57,20,2019,3303203,sequestro_relampago,0
57,20,2019,3303203,trafico_drogas,41
57,20,2020,3303203,aaapai,26
57,20,2020,3303203,ameaca,463
57,20,2020,3303203,apf,242
57,20,2020,3303203,apreensao_drogas,28
57,20,2020,3303203,apreensao_drogas_sem_autor,0
57,20,2020,3303203,cmba,3
57,20,2020,3303203,cmp,61
57,20,2020,3303203,cvli,20
57,20,2020,3303203,encontro_cadaver,0
57,20,2020,3303203,encontro_ossada,0
57,20,2020,3303203,estelionato,548
57,20,2020,3303203,estupro,30
57,20,2020,3303203,extorsao,4
57,20,2020,3303203,furto_bicicleta,9
57,20,2020,3303203,furto_celular,68
57,20,2020,3303203,furto_coletivo,22
57,20,2020,3303203,furto_transeunte,91
57,20,2020,3303203,furto_veiculos,133
57,20,2020,3303203,hom_culposo,4
57,20,2020,3303203,hom_doloso,20
57,20,2020,3303203,hom_por_interv_policial,5
57,20,2020,3303203,latrocinio,0
57,20,2020,3303203,lesao_corp_culposa,111
57,20,2020,3303203,lesao_corp_dolosa,545
57,20,2020,3303203,lesao_corp_morte,0
57,20,2020,3303203,letalidade_violenta,25
57,20,2020,3303203,pessoas_desaparecidas,30
57,20,2020,3303203,pol_civis_mortos_serv,0
57,20,2020,3303203,pol_militares_mortos_serv,0
57,20,2020,3303203,posse_drogas,3
57,20,2020,3303203,recuperacao_veiculos,122
57,20,2020,3303203,roubo_apos_saque,19
57,20,2020,3303203,roubo_banco,0
57,20,2020,3303203,roubo_bicicleta,4
57,20,2020,3303203,roubo_carga,33
57,20,2020,3303203,roubo_celular,393
57,20,2020,3303203,roubo_comercio,66
57,20,2020,3303203,roubo_conducao_saque,0
57,20,2020,3303203,roubo_cx_eletronico,0
57,20,2020,3303203,roubo_em_coletivo,53
57,20,2020,3303203,roubo_residencia,7
